case_id,exact_model,group_id,held_capped_rms_hz,held_uncapped_rms_hz,method,partition,prior,reason,reference_error_km,scale_s,scan_count,scope,source,status,tau_boundary_count,tau_s,view
train_20260921_16_6,exact_scan_epoch_fixed_id,20260921_16,302.53621078742566,383.510647013651,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.6020343736928058,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,6
train_20260921_16_6,exact_scan_epoch_fixed_id,20260921_16,302.591071639424,383.987163739749,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.2434965275672725,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,6
train_20260921_16_16,exact_scan_epoch_fixed_id,20260921_16,314.6144694692596,378.83029159721184,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.2544184735866653,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,16
train_20260921_16_16,exact_scan_epoch_fixed_id,20260921_16,307.0194445402915,373.7475003008204,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.359344662741436,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,16
train_20260921_16_16,exact_scan_epoch_fixed_id,20260921_16,307.06540815900587,373.7683900873585,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.5366344702988906,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,16
train_20260921_16_16,exact_scan_epoch_fixed_id,20260921_16,314.614465608115,378.83029335110854,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.2544118815019187,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,16
train_20260921_16_16,exact_scan_epoch_fixed_id,20260921_16,307.0194418336622,373.74749905368066,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.3593438405176124,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,16
train_20260921_16_16,exact_scan_epoch_fixed_id,20260921_16,307.0654605033334,373.76842419723056,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.536626438468258,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,16
train_20260921_16_all,exact_scan_epoch_fixed_id,20260921_16,302.55767838605107,353.582895290736,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.2576246301131775,0.2,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,all
train_20260921_16_all,exact_scan_epoch_fixed_id,20260921_16,294.6864117540891,348.1923257332151,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,0.8864049042222427,1.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,all
train_20260921_16_all,exact_scan_epoch_fixed_id,20260921_16,294.54211944303285,348.4057315048281,exact_historical_timing_fixed_id,train,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.102133315809393,5.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,all
train_20260921_16_all,exact_scan_epoch_fixed_id,20260921_16,302.5674549289797,353.6000257747548,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.245541570208076,0.2,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,all
train_20260921_16_all,exact_scan_epoch_fixed_id,20260921_16,294.70514293547257,348.21243842667576,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,0.887255449724737,1.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,all
train_20260921_16_all,exact_scan_epoch_fixed_id,20260921_16,294.5611967644575,348.42585667012054,exact_historical_timing_fixed_id,train,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.1068331481880394,5.0,79,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_second_train_epoch_replication/results/results.json,completed_conditional,0,,all
validation_20260922_08_1,exact_baseline_epoch_fixed_id,20260922_08,161.3468522246956,161.3468522246956,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.195368140506682,0.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_global_epoch_fixed_id,20260922_08,160.97015391610606,160.97015391610606,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.9424789018127149,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_global_epoch_fixed_id,20260922_08,158.95892297298764,158.95892297298764,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.3397179946938884,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_global_epoch_fixed_id,20260922_08,159.17844434235982,159.17844434235982,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.661694011131096,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_scan_epoch_fixed_id,20260922_08,160.97015391610606,160.97015391610606,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.9424789018127149,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_scan_epoch_fixed_id,20260922_08,158.95892297298764,158.95892297298764,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.3397179946938884,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_scan_epoch_fixed_id,20260922_08,159.17844434235982,159.17844434235982,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.661694011131096,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_baseline_epoch_fixed_id,20260922_08,161.4379890652564,161.4379890652564,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.322127609399135,0.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_global_epoch_fixed_id,20260922_08,160.97015388326747,160.97015388326747,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.9424783177404528,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_global_epoch_fixed_id,20260922_08,158.95892373791045,158.95892373791045,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.339718484083561,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_global_epoch_fixed_id,20260922_08,159.17843970679826,159.17843970679826,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.6616864048518,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_scan_epoch_fixed_id,20260922_08,160.97015388326747,160.97015388326747,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.9424783177404528,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_scan_epoch_fixed_id,20260922_08,158.95892373791045,158.95892373791045,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.339718484083561,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_1,exact_scan_epoch_fixed_id,20260922_08,159.17843970679826,159.17843970679826,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.6616864048518,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260922_08_6,exact_baseline_epoch_fixed_id,20260922_08,345.1101173067504,386.40353054682475,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.699143073147623,0.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_global_epoch_fixed_id,20260922_08,343.3663094248501,380.0691732652257,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.1020681947478455,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_global_epoch_fixed_id,20260922_08,343.4895615237271,374.2131847522468,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.8485406779802407,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_global_epoch_fixed_id,20260922_08,343.67680631079924,373.8185510499631,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.165078702922594,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_scan_epoch_fixed_id,20260922_08,336.9054675945751,374.5435790033034,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.046760117227351,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_scan_epoch_fixed_id,20260922_08,331.42829343798394,360.5286145520358,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.2566107741388999,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_scan_epoch_fixed_id,20260922_08,329.98485100252213,357.7220990363115,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.529013947742018,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_baseline_epoch_fixed_id,20260922_08,345.17525767584044,386.5652831237976,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.7790816099276485,0.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_global_epoch_fixed_id,20260922_08,343.43268947259617,380.14183973467647,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,3.1103307876654505,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_global_epoch_fixed_id,20260922_08,343.54585717895986,374.2797542669598,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.8400799747609857,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_global_epoch_fixed_id,20260922_08,343.7321083158674,373.88431629613274,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.1553707997611493,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_scan_epoch_fixed_id,20260922_08,337.00532178335783,374.6446134306101,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,5.05277341812682,0.2,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_scan_epoch_fixed_id,20260922_08,331.5446940521677,360.6400934452872,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.2542179295258646,1.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_6,exact_scan_epoch_fixed_id,20260922_08,330.0965417834449,357.8306876698554,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.517496952574464,5.0,6,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,6
validation_20260922_08_16,exact_baseline_epoch_fixed_id,20260922_08,386.5160121395718,576.617727332745,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,13.664050360860683,0.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_global_epoch_fixed_id,20260922_08,379.41049889500346,545.9146114421703,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,9.554349593154216,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_global_epoch_fixed_id,20260922_08,376.75178849756395,533.5372650352181,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,8.887790612410118,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_global_epoch_fixed_id,20260922_08,376.69422156597216,532.8812183714696,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,8.914803219093416,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_scan_epoch_fixed_id,20260922_08,376.6361106636883,566.0581986450525,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,12.397565761351865,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_scan_epoch_fixed_id,20260922_08,362.4539936561694,537.3591649330099,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.888800378609799,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_scan_epoch_fixed_id,20260922_08,360.5635693090033,525.8753562754603,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.8812870697496935,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_baseline_epoch_fixed_id,20260922_08,386.5353731291644,576.6742115021472,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,13.690812914113524,0.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_global_epoch_fixed_id,20260922_08,379.41048915071553,545.9145557174202,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,9.554335702570405,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_global_epoch_fixed_id,20260922_08,376.75178859214844,533.5372647243037,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,8.887789918103685,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_global_epoch_fixed_id,20260922_08,376.6942216418997,532.8812211766425,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,8.914803437817033,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_scan_epoch_fixed_id,20260922_08,376.63611013069357,566.0581981871759,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,12.397565478529751,0.2,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_scan_epoch_fixed_id,20260922_08,362.45398961014087,537.3591250935924,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.888795945298514,1.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_16,exact_scan_epoch_fixed_id,20260922_08,360.5635693036546,525.8753562548455,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,7.881287071314578,5.0,16,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,16
validation_20260922_08_all,exact_baseline_epoch_fixed_id,20260922_08,315.7379909209289,483.00470220661754,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.837391119024462,0.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_global_epoch_fixed_id,20260922_08,314.58881063573193,482.08521885785393,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.3086731947106056,0.2,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_global_epoch_fixed_id,20260922_08,314.61405700620236,482.0790853738346,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.969003815697044,1.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_global_epoch_fixed_id,20260922_08,314.6162380396036,482.07969839349596,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.9535822997158852,5.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_scan_epoch_fixed_id,20260922_08,307.1700593004138,477.25304535645034,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.8793460476390775,0.2,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_scan_epoch_fixed_id,20260922_08,300.56616606800105,473.4822341125099,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.9281954815353433,1.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_scan_epoch_fixed_id,20260922_08,300.60009410466745,473.5480732527032,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.210921367804185,5.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_baseline_epoch_fixed_id,20260922_08,315.78308858830053,483.16145169190077,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.927279078142444,0.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_global_epoch_fixed_id,20260922_08,314.610892548526,482.11032979377853,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.314446739806277,0.2,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_global_epoch_fixed_id,20260922_08,314.6366034861833,482.10447679167686,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.9743212993711363,1.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_global_epoch_fixed_id,20260922_08,314.6388077900162,482.1051043073728,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,1.9588775287873768,5.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_scan_epoch_fixed_id,20260922_08,307.1421926890917,477.24839935551205,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,4.88971509586611,0.2,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_scan_epoch_fixed_id,20260922_08,300.5246568649285,473.46985120349785,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.9394040834198947,1.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260922_08_all,exact_scan_epoch_fixed_id,20260922_08,300.5598798833845,473.5360441504605,exact_historical_timing_fixed_id,validation,reno,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,2.222576167201898,5.0,44,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,all
validation_20260921_08_1,exact_baseline_epoch_fixed_id,20260921_08,378.75796377670764,976.4963517235507,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,33.64141694806906,0.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_global_epoch_fixed_id,20260921_08,378.8659619399596,976.5504304470207,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,33.76432729680901,0.2,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_global_epoch_fixed_id,20260921_08,379.7338765142525,975.9508717267131,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,34.534999462878524,1.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
validation_20260921_08_1,exact_global_epoch_fixed_id,20260921_08,380.62458542218974,975.8103864288148,exact_historical_timing_fixed_id,validation,sacramento,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,35.141309528116274,5.0,1,sealed historical fixed-ID/local timing arm; not DS1 frozen-trace equivalent,reports/2026_09_23_frozen_validation/results.json,completed_conditional,0,,1
